"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"54017128","2020-05-20","13","57","42450.3382278467","55785554.0116829","Earth",
"54017129","2020-06-06","07","01","34248.5400223085","54895893.863135904","Earth",
"54017130","2020-05-29","05","00","44651.5735186206","5891978.890439168","Earth",
"54017131","2020-05-29","05","04","17108.3869499705","3870343.778264861","Earth",
"54017132","2020-05-22","05","47","28966.7455779876","565522.793429968","Earth",
"54017133","2020-05-16","21","40","28696.4618896108","10164500.998980336","Earth",
"54017134","2020-05-31","13","08","66764.515752198","11623517.506054346","Earth",
"54017135","2020-05-08","05","13","63839.728376276","46250555.808214344","Earth",
"54017136","2020-05-31","11","50","69705.2030995984","37931180.4417804","Earth",
"54017137","2020-05-04","22","24","26646.8556694573","8122694.484009904","Earth",
"54017138","2020-04-26","12","27","45664.7304243337","26014127.62009197","Earth",
"54017139","2020-05-27","10","51","16652.6336750109","9088363.410410952","Earth",
"54017140","2020-05-29","05","28","60437.1337002205","20704838.342418667","Earth",
"54017141","2020-06-09","16","04","34479.8112316293","20463185.677430548","Earth",
"54017142","2020-06-15","15","59","56691.8756414651","36548671.27738179","Earth",
"54017143","2020-05-22","01","59","21711.624087428","6477078.360333076","Earth",
"54017144","2020-05-11","08","04","89294.8561547594","37833812.12492712","Earth",
"54017156","2020-06-29","02","00","14790.5661185337","34543818.93689152","Earth",
"54017157","2020-04-12","17","01","30363.3102530744","16562581.406579742","Earth",
"54017158","2020-06-02","02","38","30357.9410590828","2223477.195912277","Earth",
"54017159","2020-05-27","14","56","20711.2485171242","1665198.245503236","Earth",
"54017160","2020-05-24","21","14","52500.4599952768","8901935.99591629","Earth",
"54017161","2020-05-25","09","06","22882.1418503034","12418769.879595352","Earth",
"54017162","2020-04-26","20","39","13622.0004046779","4613506.038833784","Earth",
"54017163","2020-05-14","06","36","52789.0194252882","8734280.391425395","Earth",
"54017164","2020-07-24","01","47","43254.7881743894","19117362.14437566","Earth",
"54017165","2020-05-25","07","47","49448.1343119732","3649852.614615673","Earth",
"54017166","2020-05-20","08","56","28374.8720057372","7437048.460594982","Earth",
"54017167","2021-10-25","13","16","127780.6400781721","47864390.10376626","Earth",
"54017178","2020-06-13","13","46","19453.8923633174","20433414.59427631","Earth",
"54017179","2020-11-28","04","43","14082.1912684049","2181252.628632871","Earth",
"54017180","2020-06-13","21","36","27130.400614875","1206874.53311446","Earth",
"54017181","2020-05-10","14","41","35680.2024703524","6521072.999529896","Earth",
"54017182","2020-05-29","02","03","26587.5289283955","3011797.877347898","Earth",
"54017183","2020-05-14","01","50","34019.9942428356","3666426.787029778","Earth",
"54017184","2020-06-17","21","30","12411.1883062524","4793831.401090506","Earth",
"54017185","2020-05-31","22","06","41798.9461808257","22223376.55081254","Earth",
"54017186","2020-05-27","09","00","36425.3696854038","2988659.021282879","Earth",
"54017187","2020-06-07","07","14","42892.5276951642","6802794.676088593","Earth",
"54017188","2020-05-14","07","37","57408.0092604929","10532700.955606526","Earth",
"54017189","2020-07-08","05","23","26592.2562426129","20448546.46370617","Earth",
"54017195","2020-06-21","19","38","101905.4134837577","72981523.13582024","Earth",
"54017196","2020-06-20","20","45","74251.8814671227","50535213.32588948","Earth",
"54017197","2020-05-25","13","08","28089.7913901446","1427447.601597473","Earth",
"54017198","2020-06-04","04","42","40017.2476902289","11080928.529848775","Earth",
"54017199","2020-05-30","09","16","40044.5477643352","32805513.319343522","Earth",
"54017200","2020-10-17","20","52","91360.6976494465","46691971.58038126","Earth",
"54017201","2020-06-01","09","06","7672.9232626768","29313144.387088306","Earth",
"54017202","2020-05-24","00","50","35313.0795399732","41626001.2336515","Earth",
"54017203","2020-05-15","19","45","24873.4948079006","7647374.419058096","Earth",
"54017204","2020-06-03","01","27","59015.5772793455","37168586.435164","Earth",
"54017205","2020-06-08","21","58","21512.7272587748","1223802.010818144","Earth",
"54017213","2020-05-13","08","13","37347.6993299165","2638420.951792276","Earth",
"54017214","2020-06-02","13","47","18699.6230049195","4007699.620728938","Earth",
"54017215","2020-06-03","07","01","32714.2065154447","2940875.7113098","Earth",
"54017216","2020-05-15","10","51","34292.1399121549","20217279.52612429","Earth",
"54017217","2020-06-16","12","20","29895.7354899934","26390053.334317505","Earth",
"54017223","2020-05-29","21","23","29629.7742689394","7930675.998721863","Earth",
"54017225","2020-05-28","13","21","17703.721042042","143458.298616265","Earth",
"54017226","2020-07-17","03","53","13215.1189473829","10627780.94864136","Earth",
"54017227","2020-06-02","07","05","50717.2105594843","20261916.000022557","Earth",
"54017228","2020-05-21","15","31","27819.6069115696","2898944.684970908","Earth",
"54017229","2020-05-28","08","59","19935.5423509158","909602.517004151","Earth",
"54017230","2020-05-29","23","05","39262.4026794173","609584.781587862","Earth",
"54017231","2020-05-25","13","34","65183.9862843756","12942876.263359228","Earth",
"54017232","2020-05-24","01","30","16712.4589132132","1854560.964684528","Earth",
"54017233","2020-04-25","02","10","19737.4087005901","14305971.289379653","Earth",
"54017234","2020-06-19","06","31","94422.9902995822","44634547.7658526","Earth",
"54017245","2020-05-24","13","52","58215.8548323324","33646967.663612984","Earth",
"54017246","2020-05-28","10","31","43210.1254759074","1604051.971154324","Earth",
"54017247","2020-05-26","12","39","24130.6484152363","1604435.420414708","Earth",
"54017248","2020-05-31","20","23","23578.8682878509","3249039.484581412","Earth",
"54017249","2020-06-22","22","57","25975.8372114139","21164838.65797568","Earth",
"54017250","2020-05-14","22","56","39877.7142832571","8112971.355489467","Earth",
"54017251","2020-05-29","20","47","32911.0284037981","369525.13943801","Earth",
"54017252","2020-06-17","19","13","38336.6138598832","16845116.416838057","Earth",
"54017253","2020-08-03","04","46","39359.9170423584","18991428.3087231","Earth",
"54017254","2020-05-28","12","47","39091.8612566084","246725.394121738","Earth",
"54017255","2020-05-21","18","14","15780.9942712232","5410294.887218199","Earth",
"54017256","2020-05-19","22","14","43986.2466702164","2247002.717591885","Earth",
"54017257","2020-06-25","09","52","58202.736531241","52243382.42260641","Earth",
"54017258","2021-06-18","14","09","88761.629308217","23428653.947147302","Earth",
"54017259","2020-06-04","23","14","45580.7573263674","6189684.665573542","Earth",
"54017260","2020-11-06","05","16","65812.6112178049","37738860.92069856","Earth",
"54017261","2020-05-13","07","12","84645.2713281656","25589995.443358276","Earth",
"54017262","2020-05-24","17","15","23708.6610233938","20328783.330754094","Earth",
"54017263","2020-06-17","07","21","39268.0279489277","2625161.464263122","Earth",
"54017264","2020-05-28","21","21","41214.9970099714","11445792.244536946","Earth",
"54017271","2020-05-18","19","31","52534.4171131534","27313428.339866616","Earth",
"54017272","2020-05-22","23","11","40134.7172701087","1102753.66760511","Earth",
"54017273","2020-05-31","16","44","69449.0309049593","2391541.322266568","Earth",
"54017274","2020-07-05","23","00","37878.1141760676","55948164.293369964","Earth",
"54017275","2020-06-15","22","16","42189.5736465638","39999980.26177555","Earth",
"54017276","2020-06-05","17","44","41565.5918574667","4463307.832581474","Earth",
"54017279","2020-06-17","02","10","41168.0920759398","24362192.63198421","Earth",
"54017280","2020-05-18","01","48","23601.0215127198","3413126.551561753","Earth",
"54017282","2020-05-29","03","33","44491.0475579238","6868830.33242165","Earth",
"54017289","2020-06-09","00","55","43463.3773331243","14151023.994025685","Earth",
"54017290","2020-06-16","10","33","38725.7955611051","1381784.033603146","Earth",
"54017291","2020-06-16","13","12","26769.746742805","44140877.35297618","Earth",
"54017292","2021-05-13","12","47","82476.0277320625","29244718.2166318","Earth",
"54017293","2020-06-01","04","43","36873.6053696629","3325638.14179666","Earth",
"54017294","2020-06-03","04","20","106050.1245022472","16226450.820144389","Earth",
"54017302","2020-05-26","23","32","42386.7762798149","1110773.714134319","Earth",
"54017303","2020-06-07","06","33","26431.5264722034","3969786.927816329","Earth",
"54017304","2020-05-31","00","08","14276.584437836","1668673.254425466","Earth",
"54017312","2020-06-16","03","22","130116.8369732447","12081681.343199452","Earth",
"54017313","2020-06-28","16","32","100158.0958651666","38195767.58222355","Earth",
"54017314","2020-06-17","01","41","92132.1526241714","34853692.12014426","Earth",
"54017316","2020-07-13","09","09","12100.7042518409","4537662.776063101","Earth",
"54017317","2020-06-02","09","43","54586.4409839156","512735.674061981","Earth",
"54017323","2020-07-01","17","16","45197.6796917125","40760389.361581035","Earth",
"54017324","2020-06-27","23","19","9426.925101678","3956675.781535067","Earth",
"54017329","2020-06-06","19","16","55616.0510409534","1432444.63420887","Earth",
"54017343","2020-08-17","22","36","14867.1350343894","49792258.58748583","Earth",
"54017344","2020-06-03","20","25","54043.2547417145","3196106.118335713","Earth",
"54017367","2020-06-13","16","07","27778.3298396539","4750458.251284814","Earth",
"54017368","2020-06-05","08","23","97720.8067009577","306401.106448763","Earth",
"54017369","2020-06-02","06","38","44836.1679891474","8379081.312490491","Earth",
"54017376","2020-06-10","18","36","32011.2409388447","1873750.257464103","Earth",
"54017377","2020-06-18","21","49","38273.5909192698","3405059.097467541","Earth",
"54017378","2020-06-18","15","02","51586.1284571806","23634594.563729662","Earth",
"54017381","2020-06-25","12","35","55815.5814590084","39987784.833976135","Earth",
"54017399","2020-06-11","21","16","62355.504575822","4224234.474228745","Earth",
"54017400","2020-06-14","03","14","71320.9170768541","2138991.140599149","Earth",
"54017401","2020-06-07","15","10","54254.5811837986","3696928.341623439","Earth",
"54017402","2020-06-09","13","30","40688.1478050016","17081095.896761954","Earth",
"54017403","2020-06-04","01","17","23859.6714363455","729256.196085842","Earth",
"54017404","2020-06-06","22","57","44292.8049288242","6554354.411663471","Earth",
"54017405","2020-08-21","07","19","14664.5592393959","10576912.466835484","Earth",
"54017411","2020-06-29","04","01","31268.0753299686","10462234.763876187","Earth",
"54017412","2020-07-04","12","49","41510.0572569248","7423984.228205752","Earth",
"54017418","2020-06-22","10","15","17328.9330472781","2073060.816126359","Earth",
"54017419","2020-06-27","05","24","22809.4640272451","7719949.252605232","Earth",
"54017420","2020-06-19","13","48","46452.5057092972","21847803.51356553","Earth",
"54017434","2020-08-17","18","09","73637.7000413429","22051819.209475238","Earth",
"54017435","2020-06-17","19","50","22469.9146213393","7765775.463403823","Earth",
"54017436","2020-08-19","20","29","61558.9429570232","56533401.04922917","Earth",
"54017437","2020-07-18","22","04","26351.7534466996","20004352.823651012","Earth",
"54017438","2020-07-09","21","30","88649.3769363241","60893674.919625774","Earth",
"54017439","2020-07-01","03","17","11361.2226957539","44313209.17744625","Earth",
"54017440","2020-09-28","13","01","41129.214674638","34974682.74849905","Earth",
"54017449","2020-07-30","20","30","72616.0485037356","23109007.579926822","Earth",
"54017450","2020-06-25","23","35","27990.9180663796","2048547.320193697","Earth",
"54017451","2020-06-10","13","01","5963.383806088","23981721.760473404","Earth",
"54017452","2020-06-24","00","19","11294.9064829401","34526927.61699302","Earth",
"54017453","2020-06-04","06","00","50181.2858304623","35773823.84387177","Earth",
"54017454","2020-06-11","05","13","61867.0156215812","17157814.067715544","Earth",
"54017455","2020-06-27","19","40","32664.7044270603","10250569.081688289","Earth",
"54017456","2020-06-10","15","20","24157.9179317996","23568453.57553634","Earth",
"54017457","2020-08-17","20","59","52752.9284106588","40930254.317174815","Earth",
"54017473","2020-06-11","23","05","64349.6232507401","4412721.447479057","Earth",
"54017474","2020-06-27","16","48","64026.3913552375","4609537.267181832","Earth",
"54017475","2020-07-10","14","13","29605.2350846623","18786323.6450383","Earth",
"54017476","2020-07-12","22","55","15954.3535535551","4385344.184561198","Earth",
"54017477","2020-08-08","20","10","12146.1544200966","13615693.641110595","Earth",
"54017528","2020-06-11","04","53","70526.6042603087","10691110.903098661","Earth",
"54017529","2020-07-03","12","05","34446.1570581786","3574346.111610147","Earth",
"54017530","2020-09-06","11","07","12345.4321751708","39501989.28289609","Earth",
"54017535","2020-06-26","08","00","49501.6864416515","71520943.92939621","Earth",
"54017536","2020-07-07","19","16","52078.8423968874","17172516.681017227","Earth",
"54017537","2020-06-16","08","00","60398.7479770237","54224490.90332581","Earth",
"54017538","2020-07-26","02","59","17116.7733824575","38742156.95767839","Earth",
"54017539","2020-08-31","18","58","40556.9860410683","37481272.237890184","Earth",
"54017540","2020-05-29","04","56","77420.2596931919","57972402.63287907","Earth",
"54017541","2020-01-24","17","44","58226.4103154447","50341283.62309369","Earth",
"54017542","2020-08-22","22","47","4666.4919040239","31964024.193569284","Earth",
"54017543","2020-07-24","21","37","34319.9567540503","13009887.926115738","Earth",
"54017544","2020-07-13","03","10","21479.1299484767","32823199.018891513","Earth",
"54017545","2020-06-17","20","49","37363.255738745","9395060.810401035","Earth",
"54017546","2020-06-12","07","26","30300.8334237485","1578882.443682351","Earth",
